Item Code,Quantity,Price,Rate,Product,Unit
3411048,3,"640,566",213522,"m-xylene, Metaxylene",ROLL
3411049,"3,398,001,286","304,116,715,699",89.4987053,Naphthalene,KG
3411051,"34,101","2,308,218,849",67687.71734,Nitro benzene,KG
3411052,46,"2,324,305",50528.36957,Nitro chloro benzene,T
3411053,"467,814,457","23,703,913,819",50.66947689,Nitro naphthalene,KG
3411054,"3,049","264,791,811",86845.46113,Nitro toluene,KG
3411055,"4,880,750","326,256,717",66.84561123,Nitroso compound,CUBIC METER
3411056,"7,467,881","567,972,431",76.05536711,Ortho dichloro benzene,T
3411057,"11,481,755","760,158,633",66.20578762,Ortho nitrotoluene,T
3411058,"411,645","37,915,175,514",92106.48863,"Ortho xylene, OX",T
3411059,"8,033","50,780,980",6321.546122,"Orthonitrochlorobenzene, ONCB",KG
3411062,"19,105","1,209,585,832",63312.52719,Para nitro chloro benzene,KG
3411063,"53,494","835,905,545",15626.15518,Pentane,T
3411064,"4,156,358","47,681,158",11.47186022,Perflurosulphonic acid (naflon),T
3411066,"373,100,080","44,900,018,932",120.3430965,Polypropylene incl. co-polymer,T
3411067,"6,652,957","907,217,482",136.3630461,Polyethylene,KG
3411068,"196,429","10,787,500,469",54918.06438,Propane,T
3411069,312,"106,797,619",342300.0609,Propylene tetramer,KG
3411071,"291,207,652","154,002,040,600",528.8392648,"P-xylene, Para Xylene, PX",KG
3411073,"1,480,620","780,613,465",527.2206677,Sulpho phenyl carbys,KG
3411074,"17,773,896","334,892,127",18.84179625,Tetrachloroethane,KG
3411075,"8,067","196,275,659",24330.68786,"Toluene, Toluol",KG
3411078,"2,389,244","737,791,648",308.7971124,Trichloroethane,KG
3411079,"2,978","799,084,494",268329.2458,Trimethyl ethane,T
3411080,"11,155,500","256,575,923",22.99994828,"Vinyl chloride Monomer, VCM",T
3411082,"318,869","13,834,026,784",43384.6714,Xylene,T
3411099,"2,023,851","8,619,339,855",4258.880646,"Hydrocarbons and their halogenated, sulphonated, nitrated or nitrosated derivatives n.e.c",T
3412001,"187,248,204","15,958,322,472",85.22550354,"Acid, fatty",KG
3412002,"1,140","1,652,588,608",1449639.13,"Acid, lactic",KG
3412003,"60,033","3,901,365,242",64987.01118,"Acid, stearic",KG
3412004,"1,009,120","39,710,899",39.35200868,Manganese stearate,T
3412005,"2,234,148","238,741,911",106.860383,Stearates,T
3412006,"3,679,000","186,746,632",50.76016091,Stearine (glyceryl tristearine),T
3412007,37,"4,902,306",132494.7568,Synthetic fats,T
3412099,"35,476","1,740,087,235",49049.70219,Industrial monocarboxylic fatty acids; acid oils from refining n.e.c,KG
3413101,"165,434,082","15,460,037,791",93.45134693,Ethyl alcohol,T
3413102,"73,280,312","5,636,057,000",76.91093073,Methyl alcohol(methanol),KG
3413103,"15,334,767","938,637,662",61.20977658,Phenyl ethyl alcohol,T
3413104,"516,030,728","26,881,406,857",52.09264759,Rectified spirit,KG
3413901,"22,518","2,286,339,393",101533.857,2-ethyl hexanol,T
3413902,"43,595,950","1,926,974,873",44.20077721,Alcohol benzoyl & phenol,T
3413903,"3,354,539","6,362,203,358",1896.595436,Alcohol solvent mixture,T
3413904,"379,084","8,634,196",22.77647171,Amyl alcohol (fuse oil),T
3413905,"19,861,259","2,592,056,464",130.5081649,Benzyl alcohol,T
3413906,"16,987,430","3,011,967,224",177.3056445,Beta naphthol,T
3413907,"6,289,261","137,940,139",21.93264662,Bisphenol a,T
3413909,"9,545","880,642,097",92262.13693,Butyl alcohol (butanol),T
3413910,"35,535","29,265,448",823.5668496,Butyl hydroxytoluene,T
3413911,"14,389","7,649,862",531.6465355,Chlorobutol,KG
3413912,454,"106,342,112",234233.7269,D- alfa phenol glycine,KG
3413915,"16,141,000","1,236,882,461",76.62985323,Di ethylene glycol,KG
3413917,"7,221,206","399,034,885",55.25875941,Dichlorometa xylenol,KG
3413918,"3,903,000","473,771,642",121.3865339,Diethyl phenol,T
3413919,"20,561","111,188,854",5407.755168,Dimethyl-ethanolamine,KG
3413920,"20,559,914","687,076,099",33.41823798,Ethanolamines,T
3413921,"4,380","115,069,081",26271.47968,Ethyl butanol,KG
3413922,"23,050,219","1,870,132,946",81.13297952,Ethylene glycol,KG
3413923,"350,839","13,031,906,089",37144.97558,Fatty alcohol,KG
3413924,"11,937,513","556,364,271",46.60638032,Glycerol /glycerin,KG
3413925,"82,052","7,794,392,892",94993.33218,Glycol,KG
3413926,"980,656","147,098,325",149.9999235,Isopropanol,KG
3413927,916,"70,999,267",77510.11681,Isobutanol,KG
3413928,"136,855","266,499,400",1947.312119,Isopentyl alcohol (isoamyl alcohol),KG
3413929,"78,286,468","6,928,276,578",88.49903125,Isopropyl alcohol,KG
3413930,"38,392,673","17,192,178,785",447.7984324,Menthol,KG
3413932,"2,553,413","1,208,146,624",473.1497114,Methoxy ethyl phenol,T
3413933,1,"817,581",817581,Methylaminophenol,T
3413934,"198,949","12,081,426,341",60726.24814,"Monoethylene glycol, MEG",T
3413935,"210,765,824","60,182,523,027",285.5421334,Naphthol,KG
3413936,"4,463","132,437,190",29674.47681,Nonanoyl oxybenzene sulphonate,T
3413938,"316,535","38,248,125",120.8337941,Para nitrophenol,T
3413939,"88,874","221,634,845",2493.809719,Para octyl phenol,KG
3413940,402,"117,099,433",291292.1219,Para tertiary butyl phenol,KG
3413941,"53,777","2,158,893,134",40145.28765,Penta erythritol,KG
3413942,"2,425,074","274,396,985",113.1499431,Phenol or phenol extract,KG
3413943,"42,796,726","6,308,811,617",147.413417,Polyol,KG
3413946,"41,799","1,876,455,595",44892.35616,"Propylene glycol, PG+G2692",KG
3413947,"29,312,419","1,183,804,460",40.38576482,Resorcinol,KG
3413949,"41,801","13,555,905",324.2961891,Thio-alcohol,T
3413951,"327,865","36,470,696",111.2369298,Triethanolamine,T
3413952,"62,075","238,684,190",3845.093677,Xylenol,T
3413999,"11,953","1,654,738,729",138437.1061,"Other alcohols, phenols, phenol-alcohols, and their halogenated, sulphonated, nitrated or nitrosated",T
3414001,"64,415,456","4,076,386,906",63.28274546,Acetic anhydride,T
3414003,"5,309","385,306,401",72576.07855,Acetyl chloride,KG
3414004,"207,405","6,871,273,588",33129.73934,"Acid, acetic",KG
3414005,"18,506","44,695,840",2415.208041,"Acid, acetic glacial",KG
3414007,"3,079,410","228,733,624",74.27839229,"Acid, benzoic",T
3414008,"4,195,000","422,480,131",100.7104007,"Acid, beta hydroxy naphtholic",KG
3414010,3,"294,133",98044.33333,"Acid, cresylic",KG
3414012,"35,766","57,339,491",1603.184337,"Acid, di naphthyl dicarboxylic",T
3414013,"2,741,692","1,260,867,524",459.8866408,"Acid, formic",KG
3414014,"2,748,215","299,637,358",109.0298095,"Acid, lauric",T
3414016,42,"4,273,764",101756.2857,"Acid, methocrylic",KG
3414017,"18,182","817,471,559",44960.48614,"Acid, monochloro acetic",T
3414018,"17,204","756,146,310",43951.77342,"Acid, oxalic",T
3414019,"2,501,036","248,809,793",99.48269157,"Acid, phenyl acetic",KG
3414020,"1,015","29,793,267",29352.97241,"Acid, tartaric",KG
3414021,"10,604","492,502,900",46445.01132,"Acid, trichloroacetic (tca)",KG
3414022,"7,703","13,683,960",1776.445541,"Acid, triethoxy benzoic",T
3414023,"6,489,211","41,679,448",6.422883768,Acrylate,T
3414024,"4,900,414","402,593,100",82.15491589,Acrylic ester monomer,T
3414025,"535,350","14,485,241",27.05751564,Benzoyl peroxide,KG
3414026,"7,763","711,234,655",91618.53085,Benzyl acetate,KG
3414028,"21,651","176,962,867",8173.426955,Benzyl benzoate,KG
3414029,"296,120","30,200,539",101.9875017,Butyl acetate,KG
3414032,"4,495","141,800,327",31546.23515,Calcium propionate,KG
3414033,"5,039","24,373,144",4836.900972,Coumarin,KG
3414035,20,"127,422,175",6371108.75,Demm (diethylethoxy methylene malonate),KG
3414036,"6,419","548,032,284",85376.58265,Dep (di-ethyl phthalate),KG
3414037,"40,158","676,038,206",16834.45904,Di amyle methyl succinate,KG
3414039,"996,847","160,587,702",161.0956365,Diethyl oxalate,CUBIC METER
3414041,"9,782","810,284,161",82834.2017,Dimethoate,T
3414043,"342,134","19,821,078,392",57933.67041,Ethyl acetate,KG
3414045,"763,848","45,619,808,166",59723.67299,Ethyl chloroformate,T
3414046,"2,517,080,850","2,846,655,359",1.13093521,Ethylhexanoate,T
3414047,"133,136","44,764,109",336.2284356,Ethylhexyl acrylate,KG
3414048,"540,000","173,907,788",322.0514593,Hexa hydrophthalic anhydride,T
3414051,"2,807","163,883,495",58383.85999,Methyl aceto acetate,CUBIC METER
3414052,123,"33,132,070",269366.4228,Methyl benzoate,T
3414053,"3,640","239,435,922",65779.09945,Methyl formate,KG
3414054,"1,612","275,105,775",170661.1507,Methyl methacrylate,KG
3414055,27,"21,353,652",790876,Monomethyl aceto acetamide,KG
3414057,"135,174,250","14,071,948,771",104.1022885,"Phthalic anhydride, PAN",T
3414058,"19,134","5,577,294",291.4860458,"Polymethyl Methacrylate, PMMA",T
3414059,"61,725,362","6,578,045,868",106.5695794,"Polyvinyl acetate, PVA",T
3414060,"2,800,092","77,259,510,000",27591.77556,"Purified Terephthalic Acid, PTA",T
3414061,"71,234","2,557,699,361",35905.5979,Sorbiton mono oleate,T
3414062,"10,664","304,705,194",28573.25525,Sodium gluconate,KG
3414063,"13,976,340","143,111,256",10.23953739,Sodium lauryl sulphate,T
3414064,"3,920","427,652,766",109095.0934,"Vinyl acetate, Ethyl Vinyl Acetate",T
3414099,"1,698,843","2,031,830,953",1196.008668,"Carboxylic acids and their anhydrides, halides, peroxides and peroxyacids and their halogenated,",T
3415001,"86,909","700,956,771",8065.410613,2-amino 6-picoline,KG
3415002,"186,277","676,569,791",3632.062955,3-chloro 4-fluoro aniline,T
3415003,523,"73,200,000",139961.7591,3-chloro 4-hydro aniline,T
3415004,"9,161","1,211,034,938",132194.6226,Acetanilide,T
3415005,"448,280","159,348,648",355.4667797,Acetate toludine,T
3415006,"14,352","10,937,525",762.0906494,Acetoacetanilide,T
3415007,"471,444","160,725,954",340.9226843,"Acid, aceto amino benzoic acid (7 aca)",KG
3415008,382,"573,008",1500.020942,"Acid, diaminostivence disulphanic (dasa)",KG
3415009,"121,429","902,764,051",7434.501239,"Acid, metaphelene diamine 4 sulphonic",T
3415010,"18,196","10,906,491,165",599389.4903,Amines,KG
3415011,"37,815","253,602,904",6706.41026,Amino ethylamine,KG
3415012,"5,374,546","2,407,885,808",448.0165968,Amino phenyl,T
3415013,"41,534,029","5,552,274,931",133.6801429,"Aniline (incl. pna, ona, ocpna)",KG
3415014,"231,309","18,989,644",82.09643377,Aniline oil,KG
3415015,"374,958","91,686,500",244.5247201,Anisidine/ortho para & meta,KG
3415016,78,"260,937,696",3345355.077,Benzidine,KG
3415017,"5,538","241,674,211",43639.25804,Diaminostilbene,KG
3415020,"16,661,574","520,701,943",31.25166584,Dichloro benzidine,KG
3415021,46,"129,822,000",2822217.391,Diethyl acetoacetamide,KG
3415022,"18,092","2,063,029",114.0299027,Diethylamine,KG
3415023,"9,892,026","1,823,290,951",184.3192639,Diethylaniline,KG
3415024,"3,040","211,405,115",69541.15625,Dimethyl formamide (dmf),T
3415025,"3,405","365,731,414",107410.1069,Dimethyl-amine,T
3415026,"2,465,570","423,480,721",171.7577359,Dimethyl-aniline,T
3415027,"2,627","186,687,940",71065.07042,Dimethyle acetomide(dmac),T
3415028,"28,502","259,055,223",9089.019121,Diphenhydramine hydroxide,T
3415029,"20,032","83,535,479",4170.101787,Diphenyle amine,T
3415032,"5,829","83,974,792",14406.38051,Ethylene diamine,T
3415033,"50,979","3,039,413,659",59620.89604,Fatty amines,T
3415034,165,"204,522,720",1239531.636,Hydroxylamine sulphate,T
3415035,"12,408,610","3,915,094,427",315.5143426,Meta phenylene diamine,T
3415036,"56,384","945,627,611",16771.20479,Methyl amine,KG
3415037,"124,172","6,399,233,621",51535.23839,Mono ethyl aniline,KG
3415039,"27,042","388,738,284",14375.35256,Naphthylamine/alpha & beta,KG
3415042,"1,916,876","292,139,623",152.4040277,Nitro ortho anisidine,T
3415043,111,"322,520,600",2905590.991,Novol diamine,T
3415044,"82,136","571,835,453",6962.05626,Ortho toluidine,T
3415045,"645,437","181,795,765",281.663067,Para nitro aniline,T
3415046,450,"175,967,000",391037.7778,Phenyl diamine,T
3415047,"331,231","274,161,887",827.7060028,Phenyle acetamide,T
3415048,2,"489,143",244571.5,Triethylene tetramine,T
3415049,"6,441,984","328,868,393",51.0507932,Trimethylamine,T
3415099,"23,530,051","3,549,038,267",150.8300287,"Amine-function compounds; oxygen-function amino-compounds, n.e.c.",T
3416001,"85,879","205,250,227",2389.993211,1 phenyl 3 methyl  5 pyrazolone,T
3416002,"1,106,425","6,980,488,669",6309.048213,3-cyano pyridine,T
3416004,551,"1,634,276",2966.018149,"Acid, perflurosulfonic (naflon)",T
3416005,"3,112","16,870,332",5421.057841,Alpha phenyl magnesium chloride,T
3416006,"6,679","409,948,060",61378.65848,Aminonine hcl,T
3416008,"28,520","410,452,064",14391.72735,Benzimidazole,T
3416009,522,"105,662,698",202418.9617,Calcium lactate,T
3416010,"412,719","144,893,423",351.0703966,Calcium lactobionate,T
3416011,"6,121,452","348,005,753",56.85019714,Cyanocobalamin,T
3416012,"6,152","518,923,146",84350.31632,Diethyl sulphate,T
3416013,1,"2,500,059",2500059,Dimethyl phosphoryl chloride,T
3416014,"102,710","21,090,111",205.3364911,Dimethyl sulfoxide,T
3416016,"4,555","185,272,688",40674.57475,Ethanethiol,T
3416017,180,"30,835,300",171307.2222,Ethyl silicate,T
3416018,74,"38,343,226",518151.7027,Glychophosphate,T
3416019,"10,685","79,250,863",7417.020402,L-lysine mono hcl,T
3416020,"3,124,998","1,268,190,874",405.8213394,M.b.t.(mercaptobenzothiazole),K.LITRES
3416021,"5,127","285,446,721",55675.19427,Malathion,T
3416022,"664,041","957,257,348",1441.56362,Methyl benzo thiazine ester,CUBIC METER
3416023,"180,196","400,957,068",2225.116362,Methyl isothiocyanate,CUBIC METER
3416024,"46,000","3,309,500",71.94565217,Methyl mercaptan,CUBIC METER
3416025,153,"2,148,166",14040.30065,Morpholine,T
3416026,18,"16,634,304",924128,Phenolatic oxidant(sodium phenolate),T
3416027,"29,203","1,709,820,698",58549.488,Polyacetal resin,T
3416028,"235,245","214,526,279",911.9270505,Pyrazinamide,T
3416029,"361,737","218,545,155",604.154828,Saccarine,T
3416030,"21,257,299","959,581,433",45.14126809,Sodium acetate,T
3416031,"6,058,892","481,985,990",79.55018673,Sodium benzoate,T
3416032,"1,741,225","89,257,837",51.26151818,Sodium carbonate stearate,T
3416033,"7,661","784,779,717",102438.287,Sodium carboxymethyl cellulose,T
3416034,"6,799,239","312,126,914",45.9061542,Sodium citrate,KG
3416035,"67,024","1,407,697,202",21002.88258,Sodium formate,T
3416036,"8,999","446,023,632",49563.68841,Sodium methoxide,T
3416037,"32,895,869","4,901,484,514",149.000001,Sodium naphthionate,K.LITRES
3416038,"4,175,355","139,058,393",33.30456764,Sodium salicylate,T
3416039,"114,440","1,097,331,595",9588.706702,Tetramethylthiuram disulphide (tmtd),T
3416040,"1,302","247,162,086",189832.6313,Tri methyl phosphite,T
3416041,"24,401","2,432,438,467",99686.01561,Vinyl sulphonate,T
3416099,"1,396,100","14,846,449,707",10634.23086,Organo-sulphur compounds and other organo-inorganic compounds; heterocyclic compounds n.e.c.;,NOS
3417001,"3,282","241,049,051",73445.78032,Acetaldehyde,LITRES
3417002,"36,198,607","2,856,239,975",78.90469307,Acetone,NOS
3417003,"22,375","19,068,306",852.2147933,Anthraquinone,KG
3417004,"32,035","2,058,193,857",64248.28647,Benzaldehyde,T
3417005,"7,432","39,156,421",5268.625,Benzoin,T
3417006,"22,657","1,824,766,387",80538.74683,Cyclohexanone,T
3417007,274,"85,127,196",310683.1971,Dihydro oxyquinoxaline,T
3417008,216,"414,615,102",1919514.361,Diphenyl oxide,T
3417009,"28,053","2,219,147,233",79105.52287,Enzyme not used in food products,T
3417010,908,"103,034,766",113474.4119,Epichlorohydrine,T
3417013,"156,409","14,325,581,144",91590.51681,"Ethylene oxide, EO",T
3417014,"283,125,991","6,875,566,675",24.28447721,Formaldehyde,T
3417016,"9,457","2,323,142,072",245653.1746,Metaphenoxy benzal dehyde,T
3417017,3,"3,247,125",1082375,Methyl ethyl glyoxal,T
3417018,"13,925","1,119,651,758",80405.87131,"Methyl ethyl ketone, MEK",T
3417019,"522,528","77,278,573",147.8936497,"Methylisobutyl ketone, MIBK",K.LITRES
3417020,15,"811,518",54101.2,Monomethyl aceton,T
3417021,"4,450","3,751,593",843.0546067,Para ter.butylcyclohexanol aceton,T
3417022,"20,308,194","2,068,680,739",101.8643381,Paraformaldehyde,T
3417024,"20,730","3,748,575,247",180828.5213,Phenol crystalline,T
3417025,"8,784","420,194,509",47836.35121,Phenol formaldehyde mould powder,T
3417026,"81,695,861","2,028,722,260",24.83261986,Propanol,KG
3417027,"9,968","751,615,684",75402.85754,"Propylene oxide, PO, Methyloxyrane",KG
3417028,"67,351","615,431,645",9137.676426,Tetrahydrofuran,KG
3417029,"33,797","102,523,688",3033.514454,Trihydroxy dimeth. qunien,KG
3417099,"3,757,568","1,348,286,487",358.8189188,"Ethers, alcohol peroxides, ether peroxides, epoxides, acetals and hemiacetals, and their halogenated,",KG
3418001,"4,421,022,797","30,108,544,213",6.810311911,Acid phosphoric,T
3418002,"703,516","607,764,303",863.8954949,Chloroquine phosphate,LITRES
3418003,64,"28,726,134",448845.8438,Ddvp ( di-meth dichloro vinyl phosphate),KG
3418004,"9,385","410,150,411",43702.7609,Dimethyl carbonate,KG
3418005,"84,444","35,583,258",421.3829046,Quinol phosphate,KG
3418006,"1,891","230,922,317",122116.5082,Sodium tripolyphosphate,LITRES
3418007,"1,171","203,221,953",173545.6473,Triethyl phosphite,KG
